Date,Total Usage,ABC Logger,AfreecaTV,Droid-X 3.0,Facebook,Google Play 스토어,Logger,Microsoft Health,NAVER,Paco,Polar Beat,Samsung Experience 홈,YouTube,드라이브,메시지,삼성 인터넷,설정,시계,안드로이드 시스템,알바몬,알바천국,원터치알림,접근성,카메라,카카오뱅크,카카오톡,캐시워크,코레일톡,통화,패키지 설치 프로그램,한국투자	주식,Instagram,Samsung Health,Samsung Notes,Samsung Pay,네이버 지도,디바이스 케어,밥대생,옥션,전화,티몬,픽테일 - NewYork,갤러리,에브리타임,CaptivePortalLogin,YouTube Music,모바일	티머니,Samsung Music,실행 프로그램,원터치개인,Google Play 서비스,ISP/페이북,Messenger
2019-04-30,1176.9775833333335,0.0648333333333333,27.88968333333333,0.0588833333333333,92.60465,2.62975,0.55235,0.8528166666666666,57.23761666666667,8.509616666666666,1.9664833333333331,123.78473333333334,90.01975,0.2815333333333333,141.77848333333333,46.45115,2.4437166666666665,0.1628666666666666,0.0897833333333333,2.82315,3.0298333333333334,0.0400666666666666,0.5287833333333334,0.3286833333333334,9.087466666666666,55.59378333333333,500.0275666666667,1.9977166666666668,0.2266666666666666,0.0668,5.848366666666666,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,1155.1043999999997,,4.683066666666667,,67.61068333333334,1.85135,0.2159333333333333,,,6.526433333333333,0.4870833333333333,69.41103333333334,133.51273333333333,,5.8803833333333335,23.40416666666667,0.6421666666666667,6.721733333333334,0.0591666666666666,,,8.333333333333333e-05,0.0472833333333333,8.902966666666666,,143.27731666666668,629.8524333333334,,9.137016666666668,0.0321666666666666,,0.0502166666666666,0.0147333333333333,0.05385,0.8236000000000001,2.8078666666666665,0.0995666666666666,0.3558,14.327783333333333,2.6683,7.3799,14.267583333333334,,,,,,,,,,,
2019-05-02,1291.2274499999999,0.0247,,,40.57521666666666,,0.1383333333333333,0.5863666666666667,,2.98185,0.3457666666666666,468.37975,67.18628333333334,0.2687166666666666,4.418966666666667,52.61248333333334,,0.0043833333333333,,,,,,,0.65255,54.21285,578.0281833333333,,6.5421,0.0493,,,,0.05225,7.770083333333334,,,,,2.0585,,,2.00515,2.333666666666667,,,,,,,,,
2019-05-03,1039.4410333333333,,,,86.26498333333333,1.1030333333333333,0.0365333333333333,,,3.4071166666666666,1.087616666666667,81.38396666666667,57.67796666666667,56.98153333333334,0.0608666666666666,16.65165,1.25365,0.6408666666666667,,,,,0.04135,,0.6134833333333334,134.87278333333333,559.8608333333333,8.175583333333334,2.5155666666666665,0.0640833333333333,,,,,10.439766666666667,,,0.7254333333333334,,0.2893666666666666,,,,,0.2094,3.07865,12.00495,,,,,,
2019-05-04,854.1204333333334,,63.99105,,73.59791666666666,,,,,4.200816666666666,1.8753166666666663,269.4664666666667,53.40541666666667,,2.2607,208.27823333333333,0.8339833333333333,,0.232,,,,0.0269,0.97365,,145.89621666666667,,,2.0998333333333337,,,,,0.1637333333333333,3.2963666666666667,0.5215666666666667,0.4581,,,0.3189333333333333,,,0.9054166666666666,,,16.064583333333335,0.97515,1.5692333333333333,1.34545,1.3634000000000002,,,
2019-05-05,1134.3076166666667,,273.1052833333333,,136.3826,,,,,10.753333333333332,13.06325,375.53955,198.07765,,,43.025400000000005,5e-05,,,,,,,,,66.23981666666667,,,0.7361666666666666,,,,,,,,,,,17.384516666666666,,,,,,,,,,,,,
2019-05-06,649.6621666666667,,39.6129,,64.09646666666667,,,,0.0176833333333333,1.8095333333333332,0.3707166666666666,84.00574999999999,240.84706666666668,,0.8829666666666667,84.2216,0.2204666666666666,,,,,,,,0.9348666666666666,80.11811666666667,,4.8135666666666665,0.2259,,,,,,2.13735,,,,,,,,5.626816666666667,,0.4125333333333333,,1.8874666666666664,33.95308333333333,,,0.7907333333333334,0.0035333333333333,2.67305
