,timestamp,time,name,startTime,endTime,minUsed
0,1557014801657,17723,Samsung Experience 홈,2019-05-05 00:06:41.657,2019-05-05 00:06:59.380,0.29538333333333333
1,1557014819436,84,카카오톡,2019-05-05 00:06:59.436,2019-05-05 00:06:59.520,0.0014
2,1557014819520,27,카카오톡,2019-05-05 00:06:59.520,2019-05-05 00:06:59.547,0.00045
3,1557014819547,39,카카오톡,2019-05-05 00:06:59.547,2019-05-05 00:06:59.586,0.00065
4,1557014819586,49,카카오톡,2019-05-05 00:06:59.586,2019-05-05 00:06:59.635,0.0008166666666666667
5,1557014819635,3715,카카오톡,2019-05-05 00:06:59.635,2019-05-05 00:07:03.350,0.06191666666666667
6,1557014823350,19,카카오톡,2019-05-05 00:07:03.350,2019-05-05 00:07:03.369,0.00031666666666666665
7,1557014823369,1638,카카오톡,2019-05-05 00:07:03.369,2019-05-05 00:07:05.007,0.0273
8,1557014825007,23,카카오톡,2019-05-05 00:07:05.007,2019-05-05 00:07:05.030,0.00038333333333333334
9,1557014825030,4867,카카오톡,2019-05-05 00:07:05.030,2019-05-05 00:07:09.897,0.08111666666666667
10,1557014829897,17,카카오톡,2019-05-05 00:07:09.897,2019-05-05 00:07:09.914,0.00028333333333333335
11,1557014829914,2275,카카오톡,2019-05-05 00:07:09.914,2019-05-05 00:07:12.189,0.03791666666666667
12,1557014832189,14,카카오톡,2019-05-05 00:07:12.189,2019-05-05 00:07:12.203,0.00023333333333333333
13,1557014832203,4118,카카오톡,2019-05-05 00:07:12.203,2019-05-05 00:07:16.321,0.06863333333333334
14,1557014836321,21,카카오톡,2019-05-05 00:07:16.321,2019-05-05 00:07:16.342,0.00035
15,1557014836342,1159,카카오톡,2019-05-05 00:07:16.342,2019-05-05 00:07:17.501,0.019316666666666666
16,1557014837501,20,카카오톡,2019-05-05 00:07:17.501,2019-05-05 00:07:17.521,0.0003333333333333333
17,1557014837521,1744,카카오톡,2019-05-05 00:07:17.521,2019-05-05 00:07:19.265,0.029066666666666668
18,1557014839265,14,카카오톡,2019-05-05 00:07:19.265,2019-05-05 00:07:19.279,0.00023333333333333333
19,1557014839279,9624,카카오톡,2019-05-05 00:07:19.279,2019-05-05 00:07:28.903,0.1604
20,1557014848903,21,카카오톡,2019-05-05 00:07:28.903,2019-05-05 00:07:28.924,0.00035
