,timestamp,time,name,startTime,endTime,minUsed
0,1556758626129,552,캐시워크,2019-05-02 00:57:06.129,2019-05-02 00:57:06.681,0.0092
1,1556758626681,3,캐시워크,2019-05-02 00:57:06.681,2019-05-02 00:57:06.684,5e-05
2,1556758626684,1006087,캐시워크,2019-05-02 00:57:06.684,2019-05-02 01:13:52.771,16.768116666666668
3,1556759632771,25194,캐시워크,2019-05-02 01:13:52.771,2019-05-02 01:14:17.965,0.4199
4,1556759657965,546,캐시워크,2019-05-02 01:14:17.965,2019-05-02 01:14:18.511,0.0091
5,1556759658511,108,캐시워크,2019-05-02 01:14:18.511,2019-05-02 01:14:18.619,0.0018
6,1556759658619,268,캐시워크,2019-05-02 01:14:18.619,2019-05-02 01:14:18.887,0.0044666666666666665
7,1556759658887,1688,캐시워크,2019-05-02 01:14:18.887,2019-05-02 01:14:20.575,0.028133333333333333
8,1556759660631,15,Samsung Experience 홈,2019-05-02 01:14:20.631,2019-05-02 01:14:20.646,0.00025
9,1556759660646,2579,Samsung Experience 홈,2019-05-02 01:14:20.646,2019-05-02 01:14:23.225,0.04298333333333333
10,1556759663225,11085,Samsung Experience 홈,2019-05-02 01:14:23.225,2019-05-02 01:14:34.310,0.18475
11,1556759674437,263,시계,2019-05-02 01:14:34.437,2019-05-02 01:14:34.700,0.004383333333333334
12,1556759674763,7377,Samsung Experience 홈,2019-05-02 01:14:34.763,2019-05-02 01:14:42.140,0.12295
13,1556759682182,42,카카오톡,2019-05-02 01:14:42.182,2019-05-02 01:14:42.224,0.0007
14,1556759682224,30,카카오톡,2019-05-02 01:14:42.224,2019-05-02 01:14:42.254,0.0005
15,1556759682254,57,카카오톡,2019-05-02 01:14:42.254,2019-05-02 01:14:42.311,0.00095
16,1556759682311,29,카카오톡,2019-05-02 01:14:42.311,2019-05-02 01:14:42.340,0.00048333333333333334
17,1556759682340,8346,카카오톡,2019-05-02 01:14:42.340,2019-05-02 01:14:50.686,0.1391
18,1556759690686,22,카카오톡,2019-05-02 01:14:50.686,2019-05-02 01:14:50.708,0.00036666666666666667
19,1556759690708,63,카카오톡,2019-05-02 01:14:50.708,2019-05-02 01:14:50.771,0.00105
20,1556759690771,52,카카오톡,2019-05-02 01:14:50.771,2019-05-02 01:14:50.823,0.0008666666666666666
21,1556759690823,5668,카카오톡,2019-05-02 01:14:50.823,2019-05-02 01:14:56.491,0.09446666666666667
22,1556759696491,17,카카오톡,2019-05-02 01:14:56.491,2019-05-02 01:14:56.508,0.00028333333333333335
23,1556759696508,779,카카오톡,2019-05-02 01:14:56.508,2019-05-02 01:14:57.287,0.012983333333333333
24,1556759697287,10,카카오톡,2019-05-02 01:14:57.287,2019-05-02 01:14:57.297,0.00016666666666666666
25,1556759697297,1377,카카오톡,2019-05-02 01:14:57.297,2019-05-02 01:14:58.674,0.02295
26,1556759698674,16,카카오톡,2019-05-02 01:14:58.674,2019-05-02 01:14:58.690,0.0002666666666666667
27,1556759698690,8681,카카오톡,2019-05-02 01:14:58.690,2019-05-02 01:15:07.371,0.14468333333333333
28,1556759707371,27,카카오톡,2019-05-02 01:15:07.371,2019-05-02 01:15:07.398,0.00045
29,1556759707398,1532,카카오톡,2019-05-02 01:15:07.398,2019-05-02 01:15:08.930,0.025533333333333335
30,1556759708930,29,카카오톡,2019-05-02 01:15:08.930,2019-05-02 01:15:08.959,0.00048333333333333334
31,1556759708959,15558,카카오톡,2019-05-02 01:15:08.959,2019-05-02 01:15:24.517,0.2593
32,1556759724517,18,카카오톡,2019-05-02 01:15:24.517,2019-05-02 01:15:24.535,0.0003
33,1556759724535,2035,카카오톡,2019-05-02 01:15:24.535,2019-05-02 01:15:26.570,0.033916666666666664
34,1556759726570,25,카카오톡,2019-05-02 01:15:26.570,2019-05-02 01:15:26.595,0.0004166666666666667
35,1556759726595,1860,카카오톡,2019-05-02 01:15:26.595,2019-05-02 01:15:28.455,0.031
36,1556759728455,11,카카오톡,2019-05-02 01:15:28.455,2019-05-02 01:15:28.466,0.00018333333333333334
37,1556759728466,1342,카카오톡,2019-05-02 01:15:28.466,2019-05-02 01:15:29.808,0.022366666666666667
38,1556759729808,28,카카오톡,2019-05-02 01:15:29.808,2019-05-02 01:15:29.836,0.00046666666666666666
39,1556759729836,4573,카카오톡,2019-05-02 01:15:29.836,2019-05-02 01:15:34.409,0.07621666666666667
40,1556759734409,14,카카오톡,2019-05-02 01:15:34.409,2019-05-02 01:15:34.423,0.00023333333333333333
41,1556759734423,1239,카카오톡,2019-05-02 01:15:34.423,2019-05-02 01:15:35.662,0.02065
42,1556759735662,16,카카오톡,2019-05-02 01:15:35.662,2019-05-02 01:15:35.678,0.0002666666666666667
43,1556759735678,12506,카카오톡,2019-05-02 01:15:35.678,2019-05-02 01:15:48.184,0.20843333333333333
44,1556759748184,25,카카오톡,2019-05-02 01:15:48.184,2019-05-02 01:15:48.209,0.0004166666666666667
45,1556759748209,891,카카오톡,2019-05-02 01:15:48.209,2019-05-02 01:15:49.100,0.01485
46,1556759749120,3969,Samsung Experience 홈,2019-05-02 01:15:49.120,2019-05-02 01:15:53.089,0.06615
47,1556759753123,5113,Facebook,2019-05-02 01:15:53.123,2019-05-02 01:15:58.236,0.08521666666666666
48,1556759758236,109,Facebook,2019-05-02 01:15:58.236,2019-05-02 01:15:58.345,0.0018166666666666667
49,1556759758345,133412,Facebook,2019-05-02 01:15:58.345,2019-05-02 01:18:11.757,2.223533333333333
50,1556759891844,1207,Samsung Experience 홈,2019-05-02 01:18:11.844,2019-05-02 01:18:13.051,0.020116666666666668
51,1556759893082,1510,카카오톡,2019-05-02 01:18:13.082,2019-05-02 01:18:14.592,0.025166666666666667
52,1556759894592,14,카카오톡,2019-05-02 01:18:14.592,2019-05-02 01:18:14.606,0.00023333333333333333
53,1556759894606,7444,카카오톡,2019-05-02 01:18:14.606,2019-05-02 01:18:22.050,0.12406666666666667
54,1556759902072,388,Samsung Experience 홈,2019-05-02 01:18:22.072,2019-05-02 01:18:22.460,0.006466666666666667
55,1556759902488,44544,Facebook,2019-05-02 01:18:22.488,2019-05-02 01:19:07.032,0.7424
56,1556759947098,37,카카오톡,2019-05-02 01:19:07.098,2019-05-02 01:19:07.135,0.0006166666666666666
57,1556759947135,17,카카오톡,2019-05-02 01:19:07.135,2019-05-02 01:19:07.152,0.00028333333333333335
