,timestamp,time,name,startTime,endTime,minUsed
0,1556841635249,1512,캐시워크,2019-05-03 00:00:35.249,2019-05-03 00:00:36.761,0.0252
1,1556841636761,549,캐시워크,2019-05-03 00:00:36.761,2019-05-03 00:00:37.310,0.00915
2,1556841637310,3,캐시워크,2019-05-03 00:00:37.310,2019-05-03 00:00:37.313,5e-05
3,1556841637313,14484,캐시워크,2019-05-03 00:00:37.313,2019-05-03 00:00:51.797,0.2414
4,1556841651797,670,캐시워크,2019-05-03 00:00:51.797,2019-05-03 00:00:52.467,0.011166666666666667
5,1556841652482,3,Samsung Experience 홈,2019-05-03 00:00:52.482,2019-05-03 00:00:52.485,5e-05
6,1556841657481,37,캐시워크,2019-05-03 00:00:57.481,2019-05-03 00:00:57.518,0.0006166666666666666
7,1556841657518,7151,캐시워크,2019-05-03 00:00:57.518,2019-05-03 00:01:04.669,0.11918333333333334
8,1556841664669,1247,캐시워크,2019-05-03 00:01:04.669,2019-05-03 00:01:05.916,0.020783333333333334
9,1556841665916,505,캐시워크,2019-05-03 00:01:05.916,2019-05-03 00:01:06.421,0.008416666666666666
10,1556841666421,3,캐시워크,2019-05-03 00:01:06.421,2019-05-03 00:01:06.424,5e-05
11,1556841666424,1730917,캐시워크,2019-05-03 00:01:06.424,2019-05-03 00:29:57.341,28.84861666666667
12,1556843397341,548,캐시워크,2019-05-03 00:29:57.341,2019-05-03 00:29:57.889,0.009133333333333334
13,1556843397889,54,캐시워크,2019-05-03 00:29:57.889,2019-05-03 00:29:57.943,0.0009
14,1556843397943,10,캐시워크,2019-05-03 00:29:57.943,2019-05-03 00:29:57.953,0.00016666666666666666
15,1556843397953,76,캐시워크,2019-05-03 00:29:57.953,2019-05-03 00:29:58.029,0.0012666666666666666
16,1556843398029,1418,캐시워크,2019-05-03 00:29:58.029,2019-05-03 00:29:59.447,0.023633333333333333
17,1556843399488,13,Samsung Experience 홈,2019-05-03 00:29:59.488,2019-05-03 00:29:59.501,0.00021666666666666666
18,1556843399501,1339,Samsung Experience 홈,2019-05-03 00:29:59.501,2019-05-03 00:30:00.840,0.022316666666666665
19,1556843400840,3287,Samsung Experience 홈,2019-05-03 00:30:00.840,2019-05-03 00:30:04.127,0.05478333333333334
20,1556843404165,39,카카오톡,2019-05-03 00:30:04.165,2019-05-03 00:30:04.204,0.00065
21,1556843404204,16,카카오톡,2019-05-03 00:30:04.204,2019-05-03 00:30:04.220,0.0002666666666666667
22,1556843404220,32633,카카오톡,2019-05-03 00:30:04.220,2019-05-03 00:30:36.853,0.5438833333333334
23,1556843436853,24,카카오톡,2019-05-03 00:30:36.853,2019-05-03 00:30:36.877,0.0004
24,1556843436877,1209,카카오톡,2019-05-03 00:30:36.877,2019-05-03 00:30:38.086,0.02015
25,1556843438086,20,카카오톡,2019-05-03 00:30:38.086,2019-05-03 00:30:38.106,0.0003333333333333333
26,1556843438106,9633,카카오톡,2019-05-03 00:30:38.106,2019-05-03 00:30:47.739,0.16055
27,1556843447739,10,카카오톡,2019-05-03 00:30:47.739,2019-05-03 00:30:47.749,0.00016666666666666666
28,1556843447749,4602,카카오톡,2019-05-03 00:30:47.749,2019-05-03 00:30:52.351,0.0767
29,1556843452351,15,카카오톡,2019-05-03 00:30:52.351,2019-05-03 00:30:52.366,0.00025
30,1556843452366,1340,카카오톡,2019-05-03 00:30:52.366,2019-05-03 00:30:53.706,0.022333333333333334
31,1556843453706,20,카카오톡,2019-05-03 00:30:53.706,2019-05-03 00:30:53.726,0.0003333333333333333
32,1556843453726,2540,카카오톡,2019-05-03 00:30:53.726,2019-05-03 00:30:56.266,0.042333333333333334
33,1556843456266,20,카카오톡,2019-05-03 00:30:56.266,2019-05-03 00:30:56.286,0.0003333333333333333
34,1556843456286,34452,카카오톡,2019-05-03 00:30:56.286,2019-05-03 00:31:30.738,0.5742
35,1556843490738,16,카카오톡,2019-05-03 00:31:30.738,2019-05-03 00:31:30.754,0.0002666666666666667
36,1556843490754,789,카카오톡,2019-05-03 00:31:30.754,2019-05-03 00:31:31.543,0.01315
37,1556843491555,4106,Samsung Experience 홈,2019-05-03 00:31:31.555,2019-05-03 00:31:35.661,0.06843333333333333
38,1556843496534,4,캐시워크,2019-05-03 00:31:36.534,2019-05-03 00:31:36.538,6.666666666666667e-05
39,1556843496538,85902,캐시워크,2019-05-03 00:31:36.538,2019-05-03 00:33:02.440,1.4317
40,1556843582440,1634,캐시워크,2019-05-03 00:33:02.440,2019-05-03 00:33:04.074,0.02723333333333333
41,1556843584112,6,Samsung Experience 홈,2019-05-03 00:33:04.112,2019-05-03 00:33:04.118,0.0001
42,1556843584118,1400,Samsung Experience 홈,2019-05-03 00:33:04.118,2019-05-03 00:33:05.518,0.023333333333333334
43,1556843585518,2161,Samsung Experience 홈,2019-05-03 00:33:05.518,2019-05-03 00:33:07.679,0.03601666666666667
44,1556843587727,47,카카오톡,2019-05-03 00:33:07.727,2019-05-03 00:33:07.774,0.0007833333333333334
45,1556843587774,20,카카오톡,2019-05-03 00:33:07.774,2019-05-03 00:33:07.794,0.0003333333333333333
46,1556843587794,14901,카카오톡,2019-05-03 00:33:07.794,2019-05-03 00:33:22.695,0.24835
47,1556843602695,21,카카오톡,2019-05-03 00:33:22.695,2019-05-03 00:33:22.716,0.00035
48,1556843602716,1649,카카오톡,2019-05-03 00:33:22.716,2019-05-03 00:33:24.365,0.027483333333333332
49,1556843604365,19,카카오톡,2019-05-03 00:33:24.365,2019-05-03 00:33:24.384,0.00031666666666666665
50,1556843604384,11133,카카오톡,2019-05-03 00:33:24.384,2019-05-03 00:33:35.517,0.18555
51,1556843615535,2690,Samsung Experience 홈,2019-05-03 00:33:35.535,2019-05-03 00:33:38.225,0.044833333333333336
52,1556843618262,967,카카오톡,2019-05-03 00:33:38.262,2019-05-03 00:33:39.229,0.016116666666666668
53,1556843619229,17,카카오톡,2019-05-03 00:33:39.229,2019-05-03 00:33:39.246,0.00028333333333333335
54,1556843619246,2740,카카오톡,2019-05-03 00:33:39.246,2019-05-03 00:33:41.986,0.04566666666666667
55,1556843621986,16,카카오톡,2019-05-03 00:33:41.986,2019-05-03 00:33:42.002,0.0002666666666666667
56,1556843622002,832,카카오톡,2019-05-03 00:33:42.002,2019-05-03 00:33:42.834,0.013866666666666666
57,1556843622869,1115,Samsung Experience 홈,2019-05-03 00:33:42.869,2019-05-03 00:33:43.984,0.018583333333333334
58,1556843624016,378196,삼성 인터넷,2019-05-03 00:33:44.016,2019-05-03 00:40:02.212,6.303266666666667
59,1556844002281,67,카카오톡,2019-05-03 00:40:02.281,2019-05-03 00:40:02.348,0.0011166666666666666
60,1556844002348,59,카카오톡,2019-05-03 00:40:02.348,2019-05-03 00:40:02.407,0.0009833333333333332
61,1556844002407,18535,카카오톡,2019-05-03 00:40:02.407,2019-05-03 00:40:20.942,0.3089166666666667
62,1556844020942,14,카카오톡,2019-05-03 00:40:20.942,2019-05-03 00:40:20.956,0.00023333333333333333
63,1556844020956,2850,카카오톡,2019-05-03 00:40:20.956,2019-05-03 00:40:23.806,0.0475
64,1556844023806,14,카카오톡,2019-05-03 00:40:23.806,2019-05-03 00:40:23.820,0.00023333333333333333
65,1556844023820,5255,카카오톡,2019-05-03 00:40:23.820,2019-05-03 00:40:29.075,0.08758333333333333
66,1556844029075,21,카카오톡,2019-05-03 00:40:29.075,2019-05-03 00:40:29.096,0.00035
67,1556844029096,1605,카카오톡,2019-05-03 00:40:29.096,2019-05-03 00:40:30.701,0.02675
68,1556844030701,15,카카오톡,2019-05-03 00:40:30.701,2019-05-03 00:40:30.716,0.00025
69,1556844030716,6796,카카오톡,2019-05-03 00:40:30.716,2019-05-03 00:40:37.512,0.11326666666666667
70,1556844037512,21,카카오톡,2019-05-03 00:40:37.512,2019-05-03 00:40:37.533,0.00035
71,1556844037533,1502,카카오톡,2019-05-03 00:40:37.533,2019-05-03 00:40:39.035,0.025033333333333335
