,timestamp,time,name,startTime,endTime,minUsed
0,1556668802657,27,시계,2019-05-01 00:00:02.657,2019-05-01 00:00:02.684,0.00045
1,1556668802684,2228,시계,2019-05-01 00:00:02.684,2019-05-01 00:00:04.912,0.03713333333333333
2,1556668804912,6023,시계,2019-05-01 00:00:04.912,2019-05-01 00:00:10.935,0.10038333333333334
3,1556668811036,7,YouTube,2019-05-01 00:00:11.036,2019-05-01 00:00:11.043,0.00011666666666666667
4,1556668811043,6471,YouTube,2019-05-01 00:00:11.043,2019-05-01 00:00:17.514,0.10785
5,1556668817514,4955,YouTube,2019-05-01 00:00:17.514,2019-05-01 00:00:22.469,0.08258333333333333
6,1556668822499,3151,전화,2019-05-01 00:00:22.499,2019-05-01 00:00:25.650,0.05251666666666667
7,1556668825650,19,전화,2019-05-01 00:00:25.650,2019-05-01 00:00:25.669,0.00031666666666666665
8,1556668825669,4143,전화,2019-05-01 00:00:25.669,2019-05-01 00:00:29.812,0.06905
9,1556668829832,2186,Samsung Experience 홈,2019-05-01 00:00:29.832,2019-05-01 00:00:32.018,0.03643333333333333
10,1556668832066,20909,카카오톡,2019-05-01 00:00:32.066,2019-05-01 00:00:52.975,0.3484833333333333
11,1556668852994,10776,Samsung Experience 홈,2019-05-01 00:00:52.994,2019-05-01 00:01:03.770,0.1796
12,1556668863813,1243,카카오톡,2019-05-01 00:01:03.813,2019-05-01 00:01:05.056,0.020716666666666668
13,1556668865056,19,카카오톡,2019-05-01 00:01:05.056,2019-05-01 00:01:05.075,0.00031666666666666665
14,1556668865075,2977,카카오톡,2019-05-01 00:01:05.075,2019-05-01 00:01:08.052,0.04961666666666667
15,1556668868052,19,카카오톡,2019-05-01 00:01:08.052,2019-05-01 00:01:08.071,0.00031666666666666665
16,1556668868071,1736,카카오톡,2019-05-01 00:01:08.071,2019-05-01 00:01:09.807,0.028933333333333332
17,1556668869807,23,카카오톡,2019-05-01 00:01:09.807,2019-05-01 00:01:09.830,0.00038333333333333334
18,1556668869830,1362,카카오톡,2019-05-01 00:01:09.830,2019-05-01 00:01:11.192,0.0227
19,1556668871192,17,카카오톡,2019-05-01 00:01:11.192,2019-05-01 00:01:11.209,0.00028333333333333335
20,1556668871209,10796,카카오톡,2019-05-01 00:01:11.209,2019-05-01 00:01:22.005,0.17993333333333333
21,1556668882028,3798,Samsung Experience 홈,2019-05-01 00:01:22.028,2019-05-01 00:01:25.826,0.0633
22,1556668885868,2864,Facebook,2019-05-01 00:01:25.868,2019-05-01 00:01:28.732,0.047733333333333336
23,1556668888732,45,Facebook,2019-05-01 00:01:28.732,2019-05-01 00:01:28.777,0.00075
