,timestamp,time,name,startTime,endTime,minUsed
0,1556582539809,50,카카오톡,2019-04-30 00:02:19.809,2019-04-30 00:02:19.859,0.0008333333333333334
1,1556582539859,30,카카오톡,2019-04-30 00:02:19.859,2019-04-30 00:02:19.889,0.0005
2,1556582539889,6024,카카오톡,2019-04-30 00:02:19.889,2019-04-30 00:02:25.913,0.1004
3,1556582545913,17,카카오톡,2019-04-30 00:02:25.913,2019-04-30 00:02:25.930,0.00028333333333333335
4,1556582545930,4536,카카오톡,2019-04-30 00:02:25.930,2019-04-30 00:02:30.466,0.0756
5,1556582550501,307,Samsung Experience 홈,2019-04-30 00:02:30.501,2019-04-30 00:02:30.808,0.005116666666666667
6,1556582550881,745983,NAVER,2019-04-30 00:02:30.881,2019-04-30 00:14:56.864,12.43305
7,1556583296864,130,NAVER,2019-04-30 00:14:56.864,2019-04-30 00:14:56.994,0.0021666666666666666
8,1556583296994,24129,NAVER,2019-04-30 00:14:56.994,2019-04-30 00:15:21.123,0.40215
9,1556583321123,45,NAVER,2019-04-30 00:15:21.123,2019-04-30 00:15:21.168,0.00075
10,1556583321168,48089,NAVER,2019-04-30 00:15:21.168,2019-04-30 00:16:09.257,0.8014833333333333
11,1556583369257,89,NAVER,2019-04-30 00:16:09.257,2019-04-30 00:16:09.346,0.0014833333333333332
12,1556583369346,3767,NAVER,2019-04-30 00:16:09.346,2019-04-30 00:16:13.113,0.06278333333333333
13,1556583373113,31,NAVER,2019-04-30 00:16:13.113,2019-04-30 00:16:13.144,0.0005166666666666667
14,1556583373144,813755,NAVER,2019-04-30 00:16:13.144,2019-04-30 00:29:46.899,13.562583333333333
15,1556584187028,27,카카오톡,2019-04-30 00:29:47.028,2019-04-30 00:29:47.055,0.00045
16,1556584187055,30,카카오톡,2019-04-30 00:29:47.055,2019-04-30 00:29:47.085,0.0005
17,1556584187085,3265,카카오톡,2019-04-30 00:29:47.085,2019-04-30 00:29:50.350,0.05441666666666667
18,1556584190350,21,카카오톡,2019-04-30 00:29:50.350,2019-04-30 00:29:50.371,0.00035
19,1556584190371,1404,카카오톡,2019-04-30 00:29:50.371,2019-04-30 00:29:51.775,0.0234
20,1556584191792,1010,Samsung Experience 홈,2019-04-30 00:29:51.792,2019-04-30 00:29:52.802,0.016833333333333332
21,1556584192837,920006,NAVER,2019-04-30 00:29:52.837,2019-04-30 00:45:12.843,15.333433333333334
22,1556585113899,11,캐시워크,2019-04-30 00:45:13.899,2019-04-30 00:45:13.910,0.00018333333333333334
23,1556585113910,25694,캐시워크,2019-04-30 00:45:13.910,2019-04-30 00:45:39.604,0.42823333333333335
24,1556585139604,1716,캐시워크,2019-04-30 00:45:39.604,2019-04-30 00:45:41.320,0.0286
25,1556585141351,12,NAVER,2019-04-30 00:45:41.351,2019-04-30 00:45:41.363,0.0002
26,1556585141363,1767,NAVER,2019-04-30 00:45:41.363,2019-04-30 00:45:43.130,0.02945
27,1556585143130,349705,NAVER,2019-04-30 00:45:43.130,2019-04-30 00:51:32.835,5.828416666666667
28,1556585492998,39,카카오톡,2019-04-30 00:51:32.998,2019-04-30 00:51:33.037,0.00065
29,1556585493037,33,카카오톡,2019-04-30 00:51:33.037,2019-04-30 00:51:33.070,0.00055
30,1556585493070,20152,카카오톡,2019-04-30 00:51:33.070,2019-04-30 00:51:53.222,0.33586666666666665
31,1556585513264,334,Samsung Experience 홈,2019-04-30 00:51:53.264,2019-04-30 00:51:53.598,0.005566666666666667
32,1556585513704,10675,NAVER,2019-04-30 00:51:53.704,2019-04-30 00:52:04.379,0.17791666666666667
33,1556585524379,148,NAVER,2019-04-30 00:52:04.379,2019-04-30 00:52:04.527,0.0024666666666666665
34,1556585524527,85478,NAVER,2019-04-30 00:52:04.527,2019-04-30 00:53:30.005,1.4246333333333334
35,1556585610824,5,캐시워크,2019-04-30 00:53:30.824,2019-04-30 00:53:30.829,8.333333333333333e-05
36,1556585610829,217953,캐시워크,2019-04-30 00:53:30.829,2019-04-30 00:57:08.782,3.63255
37,1556585828782,3477,캐시워크,2019-04-30 00:57:08.782,2019-04-30 00:57:12.259,0.05795
38,1556585832291,12,NAVER,2019-04-30 00:57:12.291,2019-04-30 00:57:12.303,0.0002
39,1556585832303,1625,NAVER,2019-04-30 00:57:12.303,2019-04-30 00:57:13.928,0.027083333333333334
40,1556585833928,11734,NAVER,2019-04-30 00:57:13.928,2019-04-30 00:57:25.662,0.19556666666666667
41,1556585845662,35,NAVER,2019-04-30 00:57:25.662,2019-04-30 00:57:25.697,0.0005833333333333334
42,1556585845697,64851,NAVER,2019-04-30 00:57:25.697,2019-04-30 00:58:30.548,1.08085
43,1556585910570,1330,Samsung Experience 홈,2019-04-30 00:58:30.570,2019-04-30 00:58:31.900,0.022166666666666668
44,1556585911937,151738,Facebook,2019-04-30 00:58:31.937,2019-04-30 01:01:03.675,2.528966666666667
45,1556586063720,33,카카오톡,2019-04-30 01:01:03.720,2019-04-30 01:01:03.753,0.00055
46,1556586063753,22,카카오톡,2019-04-30 01:01:03.753,2019-04-30 01:01:03.775,0.00036666666666666667
47,1556586063775,13979,카카오톡,2019-04-30 01:01:03.775,2019-04-30 01:01:17.754,0.23298333333333332
48,1556586077779,246,Samsung Experience 홈,2019-04-30 01:01:17.779,2019-04-30 01:01:18.025,0.0041
49,1556586078072,78211,Facebook,2019-04-30 01:01:18.072,2019-04-30 01:02:36.283,1.3035166666666667
50,1556586156301,5787,Samsung Experience 홈,2019-04-30 01:02:36.301,2019-04-30 01:02:42.088,0.09645
51,1556586162132,1645,알바천국,2019-04-30 01:02:42.132,2019-04-30 01:02:43.777,0.027416666666666666
52,1556586163777,46,알바천국,2019-04-30 01:02:43.777,2019-04-30 01:02:43.823,0.0007666666666666667
53,1556586163823,40374,알바천국,2019-04-30 01:02:43.823,2019-04-30 01:03:24.197,0.6729
54,1556586204197,39,알바천국,2019-04-30 01:03:24.197,2019-04-30 01:03:24.236,0.00065
55,1556586204236,21685,알바천국,2019-04-30 01:03:24.236,2019-04-30 01:03:45.921,0.36141666666666666
56,1556586225921,43,알바천국,2019-04-30 01:03:45.921,2019-04-30 01:03:45.964,0.0007166666666666667
57,1556586225964,8690,알바천국,2019-04-30 01:03:45.964,2019-04-30 01:03:54.654,0.14483333333333334
58,1556586234654,39,알바천국,2019-04-30 01:03:54.654,2019-04-30 01:03:54.693,0.00065
59,1556586234693,2123,알바천국,2019-04-30 01:03:54.693,2019-04-30 01:03:56.816,0.035383333333333336
60,1556586236816,36,알바천국,2019-04-30 01:03:56.816,2019-04-30 01:03:56.852,0.0006
61,1556586236852,36800,알바천국,2019-04-30 01:03:56.852,2019-04-30 01:04:33.652,0.6133333333333333
62,1556586273652,49,알바천국,2019-04-30 01:04:33.652,2019-04-30 01:04:33.701,0.0008166666666666667
63,1556586273701,9230,알바천국,2019-04-30 01:04:33.701,2019-04-30 01:04:42.931,0.15383333333333332
64,1556586282931,42,알바천국,2019-04-30 01:04:42.931,2019-04-30 01:04:42.973,0.0007
65,1556586282973,60949,알바천국,2019-04-30 01:04:42.973,2019-04-30 01:05:43.922,1.0158166666666666
66,1556586343944,2357,Samsung Experience 홈,2019-04-30 01:05:43.944,2019-04-30 01:05:46.301,0.03928333333333334
67,1556586346338,5145,알바몬,2019-04-30 01:05:46.338,2019-04-30 01:05:51.483,0.08575
68,1556586351483,25,알바몬,2019-04-30 01:05:51.483,2019-04-30 01:05:51.508,0.0004166666666666667
69,1556586351508,28353,알바몬,2019-04-30 01:05:51.508,2019-04-30 01:06:19.861,0.47255
70,1556586379861,40,알바몬,2019-04-30 01:06:19.861,2019-04-30 01:06:19.901,0.0006666666666666666
71,1556586379901,26332,알바몬,2019-04-30 01:06:19.901,2019-04-30 01:06:46.233,0.4388666666666667
72,1556586406233,41,알바몬,2019-04-30 01:06:46.233,2019-04-30 01:06:46.274,0.0006833333333333333
73,1556586406274,23106,알바몬,2019-04-30 01:06:46.274,2019-04-30 01:07:09.380,0.3851
74,1556586429380,53,알바몬,2019-04-30 01:07:09.380,2019-04-30 01:07:09.433,0.0008833333333333333
75,1556586429433,32384,알바몬,2019-04-30 01:07:09.433,2019-04-30 01:07:41.817,0.5397333333333333
76,1556586461817,42,알바몬,2019-04-30 01:07:41.817,2019-04-30 01:07:41.859,0.0007
77,1556586461859,33402,알바몬,2019-04-30 01:07:41.859,2019-04-30 01:08:15.261,0.5567
78,1556586495261,45,알바몬,2019-04-30 01:08:15.261,2019-04-30 01:08:15.306,0.00075
