,timestamp,time,name,startTime,endTime,minUsed
197,1557105508725,3254,Samsung Experience 홈,2019-05-06 01:18:28.725,2019-05-06 01:18:31.979,0.054233333333333335
198,1557105512039,12173,Facebook,2019-05-06 01:18:32.039,2019-05-06 01:18:44.212,0.20288333333333333
199,1557105524212,47,Facebook,2019-05-06 01:18:44.212,2019-05-06 01:18:44.259,0.0007833333333333334
200,1557105524259,1215,Facebook,2019-05-06 01:18:44.259,2019-05-06 01:18:45.474,0.02025
201,1557105525496,563,Samsung Experience 홈,2019-05-06 01:18:45.496,2019-05-06 01:18:46.059,0.009383333333333334
202,1557105526087,878,삼성 인터넷,2019-05-06 01:18:46.087,2019-05-06 01:18:46.965,0.014633333333333333
203,1557105526979,750,Samsung Experience 홈,2019-05-06 01:18:46.979,2019-05-06 01:18:47.729,0.0125
204,1557105527755,62266,삼성 인터넷,2019-05-06 01:18:47.755,2019-05-06 01:19:50.021,1.0377666666666667
205,1557105590042,8530,Samsung Experience 홈,2019-05-06 01:19:50.042,2019-05-06 01:19:58.572,0.14216666666666666
206,1557105598596,3074,코레일톡,2019-05-06 01:19:58.596,2019-05-06 01:20:01.670,0.05123333333333333
207,1557105601670,58,코레일톡,2019-05-06 01:20:01.670,2019-05-06 01:20:01.728,0.0009666666666666667
208,1557105601728,9452,코레일톡,2019-05-06 01:20:01.728,2019-05-06 01:20:11.180,0.15753333333333333
209,1557105611180,23,코레일톡,2019-05-06 01:20:11.180,2019-05-06 01:20:11.203,0.00038333333333333334
210,1557105611203,8029,코레일톡,2019-05-06 01:20:11.203,2019-05-06 01:20:19.232,0.13381666666666667
211,1557105619251,21,카카오톡,2019-05-06 01:20:19.251,2019-05-06 01:20:19.272,0.00035
212,1557105619272,15,카카오톡,2019-05-06 01:20:19.272,2019-05-06 01:20:19.287,0.00025
213,1557105619287,15303,카카오톡,2019-05-06 01:20:19.287,2019-05-06 01:20:34.590,0.25505
214,1557105634590,20,카카오톡,2019-05-06 01:20:34.590,2019-05-06 01:20:34.610,0.0003333333333333333
215,1557105634610,1119,카카오톡,2019-05-06 01:20:34.610,2019-05-06 01:20:35.729,0.01865
216,1557105635729,17,카카오톡,2019-05-06 01:20:35.729,2019-05-06 01:20:35.746,0.00028333333333333335
217,1557105635746,36533,카카오톡,2019-05-06 01:20:35.746,2019-05-06 01:21:12.279,0.6088833333333333
218,1557105672279,23,카카오톡,2019-05-06 01:21:12.279,2019-05-06 01:21:12.302,0.00038333333333333334
219,1557105672302,343,카카오톡,2019-05-06 01:21:12.302,2019-05-06 01:21:12.645,0.005716666666666667
220,1557105672659,169,Samsung Experience 홈,2019-05-06 01:21:12.659,2019-05-06 01:21:12.828,0.0028166666666666665
221,1557105672851,15737,코레일톡,2019-05-06 01:21:12.851,2019-05-06 01:21:28.588,0.2622833333333333
222,1557105688588,16,코레일톡,2019-05-06 01:21:28.588,2019-05-06 01:21:28.604,0.0002666666666666667
223,1557105688604,2269,코레일톡,2019-05-06 01:21:28.604,2019-05-06 01:21:30.873,0.037816666666666665
224,1557105690873,21,코레일톡,2019-05-06 01:21:30.873,2019-05-06 01:21:30.894,0.00035
225,1557105690894,14666,코레일톡,2019-05-06 01:21:30.894,2019-05-06 01:21:45.560,0.24443333333333334
226,1557105705560,15,코레일톡,2019-05-06 01:21:45.560,2019-05-06 01:21:45.575,0.00025
227,1557105705575,50051,코레일톡,2019-05-06 01:21:45.575,2019-05-06 01:22:35.626,0.8341833333333334
228,1557105755626,34,코레일톡,2019-05-06 01:22:35.626,2019-05-06 01:22:35.660,0.0005666666666666667
229,1557105755660,15,코레일톡,2019-05-06 01:22:35.660,2019-05-06 01:22:35.675,0.00025
230,1557105755675,59,코레일톡,2019-05-06 01:22:35.675,2019-05-06 01:22:35.734,0.0009833333333333332
231,1557105755734,2933,코레일톡,2019-05-06 01:22:35.734,2019-05-06 01:22:38.667,0.048883333333333334
232,1557105758667,23,코레일톡,2019-05-06 01:22:38.667,2019-05-06 01:22:38.690,0.00038333333333333334
233,1557105758690,3744,코레일톡,2019-05-06 01:22:38.690,2019-05-06 01:22:42.434,0.0624
234,1557105762434,26,코레일톡,2019-05-06 01:22:42.434,2019-05-06 01:22:42.460,0.0004333333333333333
235,1557105762460,7106,코레일톡,2019-05-06 01:22:42.460,2019-05-06 01:22:49.566,0.11843333333333333
236,1557105769566,17,코레일톡,2019-05-06 01:22:49.566,2019-05-06 01:22:49.583,0.00028333333333333335
237,1557105769583,1647,코레일톡,2019-05-06 01:22:49.583,2019-05-06 01:22:51.230,0.02745
238,1557105771242,2864,Samsung Experience 홈,2019-05-06 01:22:51.242,2019-05-06 01:22:54.106,0.047733333333333336
239,1557105774139,4847,Facebook,2019-05-06 01:22:54.139,2019-05-06 01:22:58.986,0.08078333333333333
240,1557105778986,30,Facebook,2019-05-06 01:22:58.986,2019-05-06 01:22:59.016,0.0005
241,1557105779016,4675,Facebook,2019-05-06 01:22:59.016,2019-05-06 01:23:03.691,0.07791666666666666
242,1557105783691,20,Facebook,2019-05-06 01:23:03.691,2019-05-06 01:23:03.711,0.0003333333333333333
243,1557105783711,28644,Facebook,2019-05-06 01:23:03.711,2019-05-06 01:23:32.355,0.4774
244,1557105812355,17,Facebook,2019-05-06 01:23:32.355,2019-05-06 01:23:32.372,0.00028333333333333335
245,1557105812372,7328,Facebook,2019-05-06 01:23:32.372,2019-05-06 01:23:39.700,0.12213333333333333
246,1557105819700,27,Facebook,2019-05-06 01:23:39.700,2019-05-06 01:23:39.727,0.00045
247,1557105819727,29902,Facebook,2019-05-06 01:23:39.727,2019-05-06 01:24:09.629,0.4983666666666667
248,1557105849646,28907,Samsung Experience 홈,2019-05-06 01:24:09.646,2019-05-06 01:24:38.553,0.48178333333333334
249,1557105878577,18,카카오톡,2019-05-06 01:24:38.577,2019-05-06 01:24:38.595,0.0003
250,1557105878595,21,카카오톡,2019-05-06 01:24:38.595,2019-05-06 01:24:38.616,0.00035
251,1557105878616,52263,카카오톡,2019-05-06 01:24:38.616,2019-05-06 01:25:30.879,0.87105
